artist_id,artist_genres
2Mvgw0Sfyepmz6lgRAooex,jersey club
29rvPhemBdOLYdLr2xI8dr,neoperreo
3c5PAcbkeFrbWUp42FaBkW,dark ambient
3Ut1IKlpXHBQwxklMxBsPX,uk drill
1nRbtbdYK51y71nVOxu332,jersey club
64ATDQsFeDvIJokVA2YVke,math rock
73XtH9MpvvvcUxQxYEAX15,math rock
5IWCU0V9evBlW4gIeGY4zF,chamber pop
0aCjVhVSBUMVwo7WRrdLiJ,shibuya-kei
335TWGWGFan4vaacJzSiU8,hyperpop
39hfuTf4PHfnHgIl0QBDGL,reggaeton chileno
3diDUq8QMCCtx8a4Jy42aO,bedroom pop
1peoXq0RPx7czVoFjloeDQ,alternative hip hop
4fpwOzxFRMVGfd197dKIdY,jazz rap
1VuBGdfqq86BQyiDactQAC,boom bap
3QTDHixorJelOLxoxcjqGx,neo soul
5A7T1LAGJg5NXySBoIKUmF,underground hip hop
4q3ewBCX7sLwd24euuV69X,latin
16QCJENzcdhwka9bTKYMVB,midwest emo
3qOGTt4eTeEkCn3efhAGu2,uk funky
1nIJEqPyIj5qutlgWNmQB0,alternative r&b
6U1lmwvy3I9dIYu9RalJi6,shoegaze
3l0CmX0FuQjFxr8SK7Vqag,bedroom pop
53by9P3tpXOW1diWCI6MNu,garage rock
2rLGlNI6htigNxx172qxLu,shoegaze
1b1pwTnc2DJVXGy8pniShT,emo
5LhTec3c7dcqBvpLRWbMcf,jazz rap
6DJEUXZm0e2rAohdoZ5Voo,east coast hip hop
20dRvQDfCTLJU0pgq13ZYp,experimental hip hop
0IVapwlnM3dEOiMsHXsghT,idm
7fKO99ryLDo8VocdtVvwZW,bongo flava
3nwYsifpwrKmCIpw4i0HDW,reggae
1Kg4nxeTD9wP3082jp1nkH,bongo flava
31kZNy2FQoUD4V8LUr9exv,power pop
4svpOyfmQKuWpHLjgy4cdK,drone
2Au9zIICTEr0oeV1iQrJ6X,jersey club
04JuXvm8MDLVe845QWe137,egyptian hip hop
75klPfIVnyYcyEGaicRUSF,garage rock
6RRpZz1uPqY9E28kmSPAhw,djent
79YjWaAoD88XGLETIsnnQV,latin indie
6fxyWrfmjcbj5d12gXeiNV,punk rap
27nD8P491xX8UzG3j01eIY,post-punk
5he5w2lnU9x7JFhnwcekXX,electronic
7vvicoei9BbKpZix8qSeLg,bass music
3ou3XMRNmyDSy6gnC1bSgN,argentine trap
2E1NFr5AeEGUJkLUUsWCAO,tech house
63XBtGSEZINSyXylZxEUbv,alternative r&b
0eVyjRhzZKke2KFYTcDkeu,jazz rap
33U9I7yBy34UXqKYObItne,bossa nova
2WcCoPxAWFNSCvsFPrpf30,garage rock
5txKJQwlX202UqnBPII2PK,rocksteady
21UPYSRWFKwtqvSAnFnSvS,afrobeats
27WVFBOddxovimxMmBN4fb,afro house
716NhGYqD1jl2wI1Qkgq36,urbano latino
41gxyJbzbAaChEyrZ9j3rv,lo-fi house
1AHswQqsDNmu1xaE8KpBne,hyperpop
0zo109NM3S7CqHpvlXwqEN,hard techno
4m7q9onIm2bqhwHy9utqmw,g-house
1vxsourLLLfobrxyWAcuQH,french pop
18mAiJGFVBU5YdiIUIdzL2,k-rock
7BMR0fwtEvzGtK4rNGdoiQ,uk garage
3ajf12ub55b51qcS94d9Co,indie pop
3SXwqSqAoBz9WCI9PDQzY6,post-punk
0viYlscdaUskUy6oZfqm7i,darkwave
1GTIvySxCJ0Kq2ie1UuTB1,cloud rap
2VddwtW7ie3dDcW8WKXHdn,hyperpop
4f4Ee5QjHnoeSdlxTaK6rx,cloud rap
2cAvReLDmjFQtCJFDJbHBU,midwest emo
2WBJQGf1bT1kxuoqziH5g4,house
1OFOShsIbhy1l5x73yuVyB,afrobeats
4cUkGQyhLFqKHBtL58HYVp,hip house
6Tyzp9KzpiZ04DABQoedps,trip hop
3qwabfaWewpfli7hMNM3O8,electropop
0tbeZu9lv8YEKSQ9tZSslu,alternative r&b
3DkhgIw7lIyxekurpXNTrm,folk pop
3e2PXYMu8ijWVUZOhgU018,shoegaze
5BRAUN0yN8557PLRZIr02W,nu jazz
2datC2OML2YxykP6vnDRmg,alternative r&b
7w29UYBi0qsHi5RTcv3lmA,trip hop
7ltDVBr6mKbRvohxheJ9h1,latin
3VHAySZQPlfGlNLslzXYpN,latin hip hop
6LEeAFiJF8OuPx747e1wxR,art pop
5NvbTsi0Mi1mdeDchU2YkG,slowcore
24ExnkYwR4QoLamXGi4sOR,hardcore punk
1pi7nGhOM7PTHR5YEgXVGq,urbano latino
0N9CUdcRxZfnPGAmbkuUrm,slowcore
4dwDVC6lrMINxVBxETE1AB,retro soul
2YZyLoL8N0Wb9xBt1NhZWg,west coast hip hop
4Sw0SFu1fFdYXdAEVdrqnO,indie folk
