artist_id,total_follower,artist_popularity
5LauQgt6iXBcz1GKOSDG1r,34,17
4V5obzWMr7BHZrjOiQwB4K,42178,35
7bQLFALIEawxhkyFiiLVhM,33724,33
4vZBqD3QXrKiE3mZ6zHr22,38790,32
0d0XAaRW0dxgAtvZ1clgLX,10940,31
0rTeZQSxEg1XzZ1dFz6Moz,22700,39
1kR99O4MgSTasyeJh8UFCg,229765,51
1bQat2UgYwJAsNOrZxcfa5,16004,32
5qjnPRE33rMgYAxIjGUrI7,51287,51
6PID9cyVdxUlaqgcXICZik,2,17
10NiYZbV1kGr5cBygKTS5J,150245,18
23QKqAkKwti9zBiac6RFBA,36208,26
4b99uGDv75xD1n2QHuPRDN,66497,33
13YVfXddjRIUrubItJjadb,70836,33
07Owzhi4WDxi731LiJ2tG0,5736,27
0TZExq5Dma8hecEIAKwQYA,38440,34
0tIODqvzGUoEaK26rK4pvX,196728,41
0iUXFU0ANqVNYMv8B7fKwv,7,0
0M6xcJTswOl2qvExCJhiS3,115956,47
6VJZYivuYJGCrPuOAnI7Qo,165181,48
4fxp616ALtFWnXfwxnjLzW,330036,47
1mcTU81TzQhprhouKaTkpq,21992888,88
4IMAo2UQchVFyPH24PAjUs,4386330,71
10duXbKJkvdGK5RgktEnxV,60900,40
3UROQ34SGxV7h71Z3Gqp8u,16066,52
4FCtfElPwKglbb2vOJhf6r,922,8
6nxWCVXbOlEVRexSbLsTer,2442283,70
6VC4hWnnMMmOxpH6KsAXBU,16829,33
6L05JxqjwY0sMca5WfWrtG,810,12
6bVRNVg2f91pCAyKnrIOW0,198634,47
0GM7qgcRCORpGnfcN2tCiB,2145917,76
4SsVbpTthjScTS7U2hmr1X,14350254,82
6nVcHLIgY5pE2YCl8ubca1,7716367,81
7iK8PXO48WeuP03g8YR51W,15084288,87
3E12tRURRvPfHz0hAMCFYc,189101,66
4SQdUpG4f7UbkJG3cJ2Iyj,546797,57
2qDa6aEDJtMIQMb6IddWaI,18351,29
3IDfJpj4YVkaBl7Dd52Pxv,88123,60
0B3kMiB21aPQlKumGDr4c7,185488,62
3GdOXWzNWcFrrUD9VentQC,5523,26
6kBDZFXuLrZgHnvmPu9NsG,1398866,64
6Sbl0NT50roqWvy746MfVf,2892111,83
2gyv1akuIB9fQvXoGSPaJr,108465,46
7GH7J0lWPEihDphRMIw18M,642,11
1VBflYyxBhnDc9uVib98rw,699034,66
29WzbAQtDnBJF09es0uddn,787588,62
7axA2bNeZsae6t2mgxoSFh,58122,36
1XEVu7gdRFfzEFqsPrancH,138179,57
34A8vV1MCxGpA14KspqQuC,248178,48
5QsqiLFA5Z2gmpKBbxQB2j,51654,39
3l1C23aRp4lfkBK3lLAp2m,21225,42
3SXwqSqAoBz9WCI9PDQzY6,510094,62
5lofelrRCFBwzTF616hSx4,14224,27
4wrzxtBZw20ufDstKyTnnP,176348,56
6cpzd2aRLmkE06P4lFFMlj,18579,36
75klPfIVnyYcyEGaicRUSF,90285,43
7GlBOeep6PqTfFi59PTUUN,1260345,83
5FxD8fkQZ6KcsSYupDVoSO,1000776,67
0n4Fao9kbjgM76RmVlfSwr,624358,67
3QTDHixorJelOLxoxcjqGx,1032450,66
3jK9MiCrA42lLAdMGUZpwa,2530077,77
5STTEE3TlZg9gb3xNC4RHF,37880,47
0PCCGZ0wGLizHt2KZ7hhA2,744175,81
33qOK5uJ8AR2xuQQAhHump,2288187,82
5H4yInM5zmHqpKIoMNAx4r,5592417,81
5SHgclK1ZpTdfdAmXW7J6s,403215,64
0NB5HROxc8dDBXpkIi1v3d,492782,66
54QMjE4toDfiCryzYWCpXX,1041349,63
7KPqrVAWjUBAtn8tiZayOE,14467,38
4PwlsrN0t5mLN0C827cbEU,585317,64
4iMO20EPodreIaEl8qW66y,1009256,68
33U9I7yBy34UXqKYObItne,73167,50
2sSGPbdZJkaSE2AbcGOACx,1299771,72
4kIwETcbpuFgRukE8o7Opx,610515,57
2HPiMwJktBXqakN0hnON2R,222098,49
38GSybQjdc6sxptciOkxMq,156867,61
7d1ctWXfrUvAe804Zld3Gy,14642,44
35v2YILQxee0yatdWj6Kg7,28632,52
2Kx7MNY7cI1ENniW7vT30N,3125503,71
2gaCpvhi31OZtozJKsr5gm,148494,50
6mDl7lQiLxT0iQ8LYhAlWy,82971,72
5Y2FS5YbGf7yRDumzD5nY3,20529,68
5lo0kRRetvEfkimf1sJxuX,8331,37
2ewpXb8jCBlsBscjDCcAG7,24011,42
7A0awCXkE1FtSU8B0qwOJQ,808188,61
0XfQBWgzisaS9ltDV9bXAS,119671,53
74KM79TiuVKeVCqs8QtB0B,9388454,89
61awhbNK16ku1uQyXRsQj5,207457,44
7oLhWWqX188fvNQ6aqxLz3,1430,20
4I2BJf80C0skQpp1sQmA0h,665269,55
0tbeZu9lv8YEKSQ9tZSslu,421094,56
3VQXCMRCSzdKek71OkAL3Q,1259,15
1dwirHaSjsKJUYDHgvl2op,3808,23
2JzhQYGos3RqV7MT5fWeek,103618,42
5NvbTsi0Mi1mdeDchU2YkG,5409,19
4oWlenweHbPcDXKvyNUbBl,30735,40
7jrKVdbsnsYOR8roKyx1Th,7341,12
4E2rKHVDssGJm2SCDOMMJB,473875,65
39af15p0feaAOdL9DTRj3m,176297,64
1RyvyyTE3xzB2ZywiAwp0i,17378343,90
0iEtIxbK0KxaSlF7G42ZOp,8422262,90
2YZyLoL8N0Wb9xBt1NhZWg,30065452,92
5KTykbPcDB4GYS49jcHbWh,119493,52
5YaWzI756w0pw1DkJkun5u,2883,22
7EQmY1hAAeuJLa0GUNpKNN,9580,25
2oQX8QiMXOyuqbcZEFsZfm,3450294,77
1r4hJ1h58CWwUQe3MxPuau,33878094,84
0ErzCpIMyLcjPiwT4elrtZ,8197378,77
2dHbjVgpO3NvzY8D7yZvji,190232,57
4fBGtHTw0pGQ9C0vbg7UBp,9163,23
2hRQpaQds9ectgTszE5z7L,7531,24
4mcHKwboFDmpDBQ4fiOrf3,28709,35
6nB0iY1cjSY1KyhYyuIIKH,1219368,58
4kYSro6naA4h99UJvo89HB,24013089,79
07nDyiBj44NtwrqJJ54Or8,1966,22
7ifBfmldlN3xnzGsbfMISU,5388,25
3YvQkjWJ5ykJVUNP7YbTy9,79903,41
5BvJzeQpmsdsFp4HGUYUEx,1945484,67
6U1lmwvy3I9dIYu9RalJi6,74517,42
0GmYGGZZIU8vHbI0bAXZun,3465,33
1Gi5tHYi0ptGG0G3tX9PkU,48187,33
5xNgzkAJDvyuU84bkv2e2V,5819,13
0ba3O2a1JNxb3oXbF74KcG,5664,32
2VhTBaV2Io9AJe661MUTEj,38219,39
3pGNoAJX3UVctU6X8eG55h,9790,33
13ZwcU5VGUsd4nB6hsUYCp,3202,28
34LdbFt5sVXKTJOzf1iExQ,91095,44
1SQbSVOGU3m2YlQQVV88QU,14309,25
3WWEKLW1zn4gtBSljQ8HQN,832,18
6icQOAFXDZKsumw3YXyusw,9978171,77
6l77PmL5iuEEcYjGl8K6s7,374887,47
1VMXdJgyzy12hZGmEk8LPY,10553,22
71Xm18ZYTMYSbLUXMiRt4k,8587,23
7ptm7G8z8VVvwBnDq8fAmD,125924,50
4OrizGCKhOrW6iDDJHN9xd,373551,52
5IWCU0V9evBlW4gIeGY4zF,214753,55
6Lt6KFXX3P0v6vfrynQAMo,150395,53
1nIJEqPyIj5qutlgWNmQB0,76632,44
6ht9VksrtRJDQXKzC2BZ3d,8229,28
24KMaDNklCLuxhzamE6tmq,18019,31
70kkdajctXSbqSMJbQO424,1425794,76
0uCCBpmg6MrPb1KY2msceF,458751,48
0FNfiTQCR5o3ounOlWzm1d,23647,42
5gInJ5P5gQnOKPM3SUEVFt,181875,47
3LZZPxNDGDFVSIPqf4JuEf,3676205,72
3YVOPyK3WSherrqK2E34CZ,3409,15
21IgTzfAyrn8DJpEY7F4DM,18129,33
50oMAfElZgbElx2ktukv47,32567,59
5HMQ8Ndq4fhuLwhealQFO3,11628,33
5QuBVnBPEzwYvFrgBbwpmU,132945,52
3hBZZNGgkkLTt1eXQQNBTl,953,4
5P8FHUS4EuE2FXskLnqkAg,15322,38
5BRAUN0yN8557PLRZIr02W,227229,48
2CLclpIC43fLzsYq6LQvlL,87396,52
1WVGbBnzZ5WLZ2PfesIHik,37830,39
01PnN11ovfen6xUOHfNpn3,139625,57
4GvOygVQquMaPm8oAc0vXi,490053,56
04vj3iPUiVh5melWr0w3xT,696897,56
4CvTDPKA6W06DRfBnZKrau,1082723,56
2FXC3k01G6Gw61bmprjgqS,7286558,85
04UrujFn9VOscInw9kwHH8,3105,26
0NIPkIjTV8mB795yEIiPYL,2746525,72
09kXLeOXRyfNQMXRaDO4qA,179376,50
4qcKNkdxUidhvUByB2eQ6g,83263,49
5WMjcRzR0IT378qta9NdXp,3623,9
0s0dPjkfl82y54vFVDWelo,208,8
1rGSYidxwKVwew2k0cuUFi,3515,22
4oyNUG8iIjumhys2WE8bCe,15,2
6ydvoGN30eRfE78bjTANF7,68137,43
7J0hrNYCO5DgAx0XaRJqkh,32278,42
4ci5JPNYFlCjHkDMWQpvU7,53,2
4nn9uUq4K1vStqxe8t1CD4,15584,28
1fRv9jiRIN7zAOSpOfRP73,59574,43
5zatdvej2AxogC5pbu2msR,42683,51
4DLjEphXbW7qIhX4iwmNEe,15404,36
1MIVXf74SZHmTIp4V4paH4,2010397,64
6VR4TJ20WGiho2xZWMuuWb,18210,34
54N4voTBO17fp6dEegF4qa,3103,22
6WFDpw4u23uSpon4BHvFRn,349574,62
5ZtagJrNULymltW3pEbfhr,13034,41
4frXpPxQQZwbCu3eTGnZEw,1335598,70
5INjqkS1o8h1imAzPqGZBb,7837583,79
1xU878Z1QtBldR7ru9owdU,1857591,63
3dz0NnIZhtKKeXZxLOxCam,1130765,61
5txKJQwlX202UqnBPII2PK,8500,36
0EJdA6JT738oZGopzk8Usg,76221,43
59oA5WbbQvomJz2BuRG071,1395297,74
39ZHUueufhIdbW4yu9uODG,32451,35
5rgdw8NVhnxWL8Poo6HsiX,171705,57
63vMehdxxRWq9HBZHskapk,179184,58
2HGAZDmVV3GAH4XFAZdvSG,117402,50
0FtsMKmZEq8fBWqdSOWtqp,480345,60
0MoDfakkeeD4FwftxAXwEd,27851,32
4IndUOBCZYZg61557iq2A9,130319,59
2lciIw4vq0jQqevXA2TEUl,30225,33
1GTIvySxCJ0Kq2ie1UuTB1,4055,29
4f4Ee5QjHnoeSdlxTaK6rx,20577,35
2cAvReLDmjFQtCJFDJbHBU,354704,50
3wkT6THiKqbXC0jJpfKL7t,9495,36
3MAzDpqE01xyUmzNsc0Ee0,54278,45
4dwDVC6lrMINxVBxETE1AB,72727,64
6Tyzp9KzpiZ04DABQoedps,687130,57
1HvH97rzvCH6lfnLlgyfke,122537,45
2hk94pAZS1iYSqoICeTyh1,44967,49
4OTD2AbOu5iBqSWk3NfwG5,3979,29
4fd3n8zcAmsG2up1QWDNj5,23687,36
7e0d8Rr8wnZlu4CvQU5eHU,1104,10
7d6RF1h3kPu6Ij0RXcTeJg,12889,27
6zmjY4utOtTz5N4Q1PdTVC,5358,11
5b5bt4mZQpJMoCRbiQ7diH,258873,69
5K9Px0eeCuYatmBGFfhSOA,16518,36
3ceorkSx0PQZbkvQvWpXIF,141,28
52ZhJRTVz14RYXJY9CTmkt,3069,22
3RyxShZKZfWVtCaAxmgEDg,5253,18
2WBJQGf1bT1kxuoqziH5g4,694186,73
7jEEE187pVG6InOxn03oA5,239599,69
3yDIp0kaq9EFKe07X1X2rz,137843,74
1OFOShsIbhy1l5x73yuVyB,771056,68
1ZVACPeq7ccGCoUXwtafUU,66068,47
3H50giTayUjt5Aw9k9csFk,24,27
6ukMeuNl2eHxb2z9mTFuKL,26206,45
3ztRX1UoIOsFqpD7dB6R8O,71161,43
6cadOIa5DTh6a5mGo5r4bh,183777,61
4QSTyDpxsKmv3UfavVUImR,92688,59
1RnSjp7u3KIyEJbRiQLs9O,35138,53
3xByNj8XW17oW0wsJhgzYL,216582,51
6fb3I3Q54izgnOMtiZbOBA,6662,31
27nD8P491xX8UzG3j01eIY,38256,38
6eJa3zG1QZLRB3xgRuyxbm,988723,64
4tuJ0bMpJh08umKkEXKUI5,1914148,77
4DHLoiIqFYYFjH09WduvFd,464682,61
1ZerBXsbpj16RGfRQt9GVy,380,13
2rSgemTda5SY7PQcEscHUO,1781,16
5WybyjV2fRyRQcJrmmiifF,27888,47
5H9qWExyKaoAteM6JzlSoZ,4855,22
5RTLRtXjbXI2lSXc6jxlAz,424079,56
5LhTec3c7dcqBvpLRWbMcf,489739,66
6DJEUXZm0e2rAohdoZ5Voo,258837,54
20dRvQDfCTLJU0pgq13ZYp,89005,45
4cUkGQyhLFqKHBtL58HYVp,307661,62
7rzyYETlkvNEdxdtSUXXTV,3232,40
5rv6OYiDFLm0gQ8wbihOib,54971,41
4piFCokRN13muTud5Y2lhz,138659,46
3vbKDsSS70ZX9D2OcvbZmS,1551732,64
7eZbNxarrTW4VkRI8u9aDX,82774,40
1gR0gsQYfi6joyO1dlp76N,1226240,66
4ABuKdLlVyzLztIFR8ETX9,6101,31
2D4pCpP1hPhNUuw4jdgLwt,16,13
15iVAtD3s3FsQR4w1v6M0P,4917517,76
3DHtfeD4PsmR9YGhCP4VF7,470382,70
2kQnsbKnIiMahOetwlfcaS,517589,56
3c5PAcbkeFrbWUp42FaBkW,15301,22
6oPQiSj92N4mk5jXLtX1bl,64573,44
6qqNVTkY8uBg9cP3Jd7DAH,95415065,94
4hkOCqpKuf6KFaQeTGfYNw,34075,25
3sHvvFIzt6FKUQuksXhZn3,67386,44
2mLA48B366zkELXYx7hcDN,942563,69
4V30Q8ACPdJCcAmAYibfrH,57735,42
4DJHbK2NrlVn7hCkTrUs69,9563,32
1Lqdsv7Ff4GNq9PM3Yd0vi,65848,44
6FlOCziOXI157pvUREAh3E,167171,49
1MRB7UrVK6DvvefA7pAqS8,20,19
4ygR3mAG9AsBRVKIlmFYP1,205516,62
0WHbjg8hVel1R9kq5794HX,175576,42
41pd7r1XBRsvdxY3vHEgib,57836,49
0qmHQLCyJrgGFtqLDSRHJ4,2431,24
3aGFCoR8xGN6DKwvdzeSja,361035,55
06a7x2F8Yi3TARax1iFKIp,695,21
1IOeIjSSt8AcZXEriZXcvx,5653,15
5CFSYjc0PAiQvndFjafabk,204328,56
1R84VlXnFFULOsWWV8IrCQ,211822,49
5iUnvXddCpOrbWKm7QMr6o,108517,52
3l0CmX0FuQjFxr8SK7Vqag,4880475,77
4zmZ8lVLzGc84S4v2B1rLx,1438341,69
4ZbFpxbORhzU78ve8e62Ej,18429,31
2KlDlqEMf0YyYW8rBKUx6W,39273,34
63GTn25wbdRNX3ijCHvYxD,70531,38
3ZMur3elMyOs248ah86NRk,134817,56
5jKUY8217znjRxdDJWsGt8,245,8
5k8cbLF5EZnAhwDvHN6Toj,463,17
3VHAySZQPlfGlNLslzXYpN,1184123,68
5he5w2lnU9x7JFhnwcekXX,7583946,75
7vvicoei9BbKpZix8qSeLg,54362,55
3ou3XMRNmyDSy6gnC1bSgN,161197,56
2E1NFr5AeEGUJkLUUsWCAO,46843,55
5VYRcaryFLFZnA5HvnRHFi,836,54
7kXZ3iTr0blml9QgUdfwGM,1075,11
7rFugkk9ZvVB1zXHg8h0rj,538545,54
716NhGYqD1jl2wI1Qkgq36,15447134,82
2JAxtl8czMHyssC2W7b8jy,16113,51
3gRbjzXPan9DOBEMmTjxVo,13535,28
1oPRcJUkloHaRLYx0olBLJ,204704,54
68kEuyFKyqrdQQLLsmiatm,1901729,70
3IoGpeLyopeqGwiD4Nnt1f,85791,47
0BXnfQpsxFevtKePq6eX4y,48833,42
1peoXq0RPx7czVoFjloeDQ,182098,59
1b1pwTnc2DJVXGy8pniShT,38991,43
2fgl3me4n9diODTrVfruF3,142705,45
1zQJBLCGM0tdPW9XwgdEll,11513,47
6q3p11nP1p80Ey6LrOOSed,88828,55
5DZqDIAqRSN8mBM0DoQwoi,64316,39
4LOM7NzyrZvlGSYPFDsnTk,198072,50
0lGEUAqbgX8yeEGIWjY9eV,7314,25
2TRNyrjoKJnqSc9G8jCZfb,22895,43
4hq1lrK8XlrErNZ3xs3586,4919,34
46auOkH1pk28rWrSoUNhLo,398629,61
4RVnAU35WRWra6OZ3CbbMA,1994110,70
5fMUXHkw8R8eOP2RNVYEZX,2617577,77
6HaGTQPmzraVmaVxvz6EUc,14888651,85
6vjKiruwh9k8dDi1rYvI82,1662,19
2DGBzoOLcKLK3eWxFyugdB,96611,42
6fxyWrfmjcbj5d12gXeiNV,2538131,69
39i5B6umzWzkfMe12JrMwW,85551,58
5dHt1vcEm9qb8fCyLcB3HL,3769533,69
6r26MaDr8bqNALjXgYPXMa,93621,39
4RkC3KmYWnr6PM1FM5Shwz,24302,27
6UE7nl9mha6s8z0wFQFIZ2,831479,61
67lytN32YpUxiSeWlKfHJ3,940069,65
0RwXnFrEoI8tltFvYpJgP6,95387,51
26VFTg2z8YR0cCuwLzESi2,21543824,79
4wXchxfTTggLtzkoUhO86Q,378956,49
00JAfwtx5gNiiqyor88Dr5,193596,46
0K4Pj79XGQRXv1ESJADlMX,15169,30
5KKpBU5eC2tJDzf0wmlRp2,1511667,77
64ATDQsFeDvIJokVA2YVke,20952,36
31kZNy2FQoUD4V8LUr9exv,5839,21
4rdJkXHNrMgowlwUdQAg8T,61515,41
7dGJo4pcD2V6oG8kP0tJRR,85656875,91
58hqTaCiqGrMsNmmm3qL7w,156634,48
7AgbNZPRrvTpWjVbbPoUmU,67331,43
6rhcTWIMphyIXBGVo3B0gc,60,3
6XePd0EqV9enJtOlKcb6o6,56,12
2xGbY9iFLZqd9BK0YV1aKW,4249,58
2cWZOOzeOm4WmBJRnD5R7I,2716819,70
5EF4drUzQkdBnQSDZfAZZ4,127,15
1VwDG9aBflQupaFNjUru9A,2095956,68
2PZThLYBW7XtcYVzQms8oM,150942,46
61NKNrhSMTYg2q0f3vS46e,96183,42
7DNWAdCPicuaw9vhjudRlS,3597,20
6PEMFpe3PTOksdV4ZXUpbE,304483,65
17Zu03OgBVxgLxWmRUyNOJ,253557,66
4NHQUGzhtTLFvgF5SZesLK,3577619,72
0GG2cWaonE4JPrjcCCQ1EG,384087,65
438fi8qqvXNEPoUrYLIO7J,66945,59
1ybINI1qPiFbwDXamRtwxD,942851,65
6LihBQjVynXpEaT3Oe2oof,11322,28
1VuBGdfqq86BQyiDactQAC,19683,35
39hfuTf4PHfnHgIl0QBDGL,33945,50
25CgccXK9hJBTuaMF44zeR,74415,39
6DpWtzfwV8fcwP6fXckDVu,22663,49
2Mvgw0Sfyepmz6lgRAooex,8434,39
29rvPhemBdOLYdLr2xI8dr,29145,43
2ZcNubl5ligYVy7MCs2JJ9,394,9
79yETfINxnDl54mTKLZUlb,12941,30
