artist_id,artist_genres
7BMR0fwtEvzGtK4rNGdoiQ,modern jungle
3ajf12ub55b51qcS94d9Co,irish pop
3SXwqSqAoBz9WCI9PDQzY6,irish post-punk
7LPqtwClp78XM85lJWaiKQ,scam rap
0viYlscdaUskUy6oZfqm7i,greek post-punk
7GlBOeep6PqTfFi59PTUUN,indie pop
74KM79TiuVKeVCqs8QtB0B,pop
1GTIvySxCJ0Kq2ie1UuTB1,milwaukee hip hop
4f4Ee5QjHnoeSdlxTaK6rx,plugg
2cAvReLDmjFQtCJFDJbHBU,slacker rock
2WBJQGf1bT1kxuoqziH5g4,house
7jEEE187pVG6InOxn03oA5,swedish pop
3yDIp0kaq9EFKe07X1X2rz,disco
1OFOShsIbhy1l5x73yuVyB,dancehall queen
7sLtFQOS2kTEnMPTFLFU1t,small room
4cUkGQyhLFqKHBtL58HYVp,la pop
6Tyzp9KzpiZ04DABQoedps,trip hop
3qwabfaWewpfli7hMNM3O8,trip hop
0tbeZu9lv8YEKSQ9tZSslu,nyc pop
4j8CsPzssbM8TCjSvgnmSs,pastoral
3DkhgIw7lIyxekurpXNTrm,new england americana
5BRAUN0yN8557PLRZIr02W,indie soul
2datC2OML2YxykP6vnDRmg,jazz pop
7w29UYBi0qsHi5RTcv3lmA,trip hop
7ltDVBr6mKbRvohxheJ9h1,r&b en espanol
3VHAySZQPlfGlNLslzXYpN,rap latina
6LEeAFiJF8OuPx747e1wxR,metropopolis
5NvbTsi0Mi1mdeDchU2YkG,countrygaze
24ExnkYwR4QoLamXGi4sOR,german hardcore
39i5B6umzWzkfMe12JrMwW,trap queen
1pi7nGhOM7PTHR5YEgXVGq,urbano latino
6Gl4Q3ePw6HKMfIOix5QpG,bubblegrunge
0N9CUdcRxZfnPGAmbkuUrm,shoegaze
5xuNBZoM7z1Vv8IQ6uM0p6,post-teen pop
2YZyLoL8N0Wb9xBt1NhZWg,west coast rap
4Sw0SFu1fFdYXdAEVdrqnO,washington indie
2l1xTBTIBaAiJhekoLM8mk,german indie folk
163tK9Wjr9P9DmM0AVK7lm,pop
4OAddazJM576euUnFSvXSL,symphonic metal
4RkC3KmYWnr6PM1FM5Shwz,trondheim indie
6UE7nl9mha6s8z0wFQFIZ2,swedish pop
67lytN32YpUxiSeWlKfHJ3,underground hip hop
