artist_id,total_follower,artist_popularity
3aGFCoR8xGN6DKwvdzeSja,366413,56
4wXchxfTTggLtzkoUhO86Q,398569,51
1m2AHwvNSDIm5mf8vPGH39,8878,35
72NhFAGG5Pt91VbheJeEPG,183314,61
1H6X7yhnXZg73f9bssaj1Q,149885,64
089ASSwOW4Cih3frNuDtUv,67277,54
5FxD8fkQZ6KcsSYupDVoSO,1073247,67
5IkIh9jpyGZL3JFMAbVykP,256,6
5RTLRtXjbXI2lSXc6jxlAz,486804,64
2jToqK8MU3rtt0DYrgCIXM,24044,36
3gfV2LBMvIE9gjpvowt11B,18350,34
1KCSUZBJy1bAsIz7wUYkd8,26992,38
3gRbjzXPan9DOBEMmTjxVo,14336,29
13ubrt8QOOCPljQ2FL1Kca,15802410,83
0WtTGUjbur1R1cNzBvbsMU,242827,49
7tHTnyrdTNM152slc8aQ3t,210167,55
2tmrdVbpFzIVIOcqxvErj2,7118,57
76Hqz0xVLDA9UwwqKR1JVl,854,16
7i1CyQ1fogh4bkj3EPj3ls,164006,45
2ZRQcIgzPCVaT9XKhXZIzh,976878,66
5Kmr0b3ip8g9P2i0dLTC3Z,156509,59
1bqxdqvUtPWZri43cKHac8,935465,65
45y1DQHCGqyNeEbqDXLJpR,840,17
2UXI5X9jhT0bwCO13Gb3LL,2277,14
5HViQsHNdOovxKa420CPGR,27115,38
6styCzc1Ej4NxISL0LiigM,526370,55
68kEuyFKyqrdQQLLsmiatm,1976284,67
5jKUY8217znjRxdDJWsGt8,330,2
2tL8CDdDLV5vIidrprEqsu,6641,22
5MGxwE9JG5IA6uqswrgNL6,84524,37
54piSANQOPhhndGWqqc1DV,4790,19
2cWZOOzeOm4WmBJRnD5R7I,2850286,68
6DpWtzfwV8fcwP6fXckDVu,23146,43
7g7N6cRr5izWiIWvffgwWO,65575,52
04mTej6RpWzBxGwhfThpIi,385133,58
7kXZ3iTr0blml9QgUdfwGM,2318,16
04vEYZm6KQQCtUWs2hM8Dj,4102,29
5J65ukR6WWDkuRrqYa4Knl,19333,36
5PyU5aVBI66v0pkCIvEJfu,140506,45
67FB4n52MgexGQIG8s0yUH,640227,81
3utxjLheHaVEd9bPjQRsy8,708192,59
5IUWWsFiEtQr3nLJhqg7A3,797,12
7oLhWWqX188fvNQ6aqxLz3,1905,13
4SQdUpG4f7UbkJG3cJ2Iyj,600500,59
2p4aN0Uxkk3iT3HK0cJ2cJ,1403285,70
0MoaBi6dSquXp6rrlqlF8R,99855,59
5WunDwdY4e0nWZXHOeFLF1,409,7
0Y6dVaC9DZtPNH4591M42W,9455648,82
1G5v3lpMz7TeoW0yGpRQHr,116150,56
0RsNTNwQqjREcl3VG81prp,19226,38
0nugNBwdWaptgIAsEtx1It,176269,59
2FXC3k01G6Gw61bmprjgqS,8379875,84
43R8Umt7qVmJCcOZGWJy24,28620,41
6wFu8qYepLnl61GixCI5cu,38849,39
3dz0NnIZhtKKeXZxLOxCam,1186944,61
2Peqh4pXySabABIVbVbKZf,1280,9
5DZqDIAqRSN8mBM0DoQwoi,74825,37
3KH7WsR2JZQ94Ik8SyabU6,232972,54
5b5bt4mZQpJMoCRbiQ7diH,401773,71
7z3XgqpRYdNJ7RvEUlYaUe,13196,35
