artist_id,artist_genres
6U1lmwvy3I9dIYu9RalJi6,shoegaze
4yfPiAauSgUfyc4k4WtwM9,folk punk
3Q5Qep7ytrjVleNnMnntgQ,k-pop
6Z4kwq0LOaYQW2CqudoOIk,shoegaze
1LoZxxInSyuVFKSMAB4BPl,idm
2kUrBcfh7PVIivyYGAVjrQ,downtempo
536qHynzDH1QviwhWY9dE3,experimental
6USZzPyoOOFd3eusDLYt9X,riot grrrl
3WggbHDpj4rPKbL97zG5MQ,slowcore
6WY7D3jk8zTrHtmkqqo5GI,country
2YoHhPouaTT96k3dUQ8WZK,noise rock
20bB5IFRjHw1EIAHvZ3tgd,idm
6XyY86QOPPrYVGvF9ch6wz,alternative metal
3GzWhE2xadJiW8MqRKIVSK,emo
6A7uqgC2N1nUhrCLAytHxN,punk
0wNZvrIMNUCs24G0wFg2D6,power pop
63sat2XSMKdwKfqspmYQKP,k-pop
58d50jBQXhOetEGuSBgu64,metalcore
3wkT6THiKqbXC0jJpfKL7t,experimental hip hop
7lAi1Cv19DsukgGjbZQxFg,metal
6EPsHGTJDk8dcqLdawsJyh,melodic hardcore
1UrMdRfi5y19p3ZkWSmKxk,indie québécois
7hzn6FoCsEaUNPnPn7TJWd,southern gothic
17HkDJlzsK1YoBja2XmY5O,noise rock
3gBZUcNeVumkeeJ19CY2sX,rage rap
55Dacc2jL4tgb6Af23NlF6,french indie pop
4xP1ALrFSYLVCUiRA0xzMy,melodic death metal
1mcTU81TzQhprhouKaTkpq,latin
36E7oYfz3LLRto6l2WmDcD,madchester
4zuxi4GccvQAjTpYd70aQa,alté
7oPftvlwr6VrsViSDV7fJY,pop punk
2Smxj6r9emhZRIMsesLCZy,celtic rock
6iBUnX7b9ozofjl2oemzKT,ska punk
4rDdobFjpRCbO7THpL5i29,celtic rock
2TwOrUcYnAlIiKmVQkkoSZ,indie
1mvDY7p2cEG9e7LpymS2Di,hardcore
4T0Chh3DGxJrEs3gM0biqg,k-pop
5uL8BYKyfiVy6s3Q3cNYHG,egg punk
1F7QDWyZTLGzkyGLgFjEhU,doom metal
57UnSUpae3SbRekxNa5Kgl,experimental hip hop
1Lx9Dy5gi2OLlJBBs7GYO7,metal
5he5w2lnU9x7JFhnwcekXX,electronic
62k5LKMhymqlDNo2DWOvvv,electro house
2Cm6C9PNHioyjRKBfO7n9N,glitch
4du3q8TIzsZxZZKdRT23Jg,horrorcore
1ah87EalVGzB4AEfY7zm2u,idm
2fSaE6BXtQy0x7R7v9IOmZ,alternative hip hop
70DFixYAFPv4Pf9kgSfR9O,k-pop
2bvUCoFViWtg9pSkOX9du9,ballroom vogue
4tvbo17gXpYgSr8sTlkaby,jangle pop
2TFDQkQ7LahhuwL9p7R6MO,footwork
76rh78p0cww0l4OqgKabLQ,indie r&b
4dPHAp5JXnj8HkY71hWVj5,shoegaze
4PKAg3S6JyEG8N9wgjD0fu,power pop
2qnpHrOzdmOo1S4ox3j17x,hardcore
2o7L9DNcmzocYll1o0GGTU,deep house
5NIvyOvy39ljx9w71rnCS1,metal
3vfL7qtWVnyObFrObnBkmM,post-hardcore
404E4fT1VvILYSsro18vYF,deathcore
2kEDso93O2hDgCbnuiSkkZ,retro soul
6tzRZ39aZlNqlUzQlkuhDV,tecnobrega
3Jb5mSCM0lBdaACWt4XM3y,gothic rock
7FBcuc1gsnv6Y1nwFtNRCb,pop punk
6Ff2omMMZOd8FWNqb980Ol,country
2YRpsoIsb4KGe66E7hfEx5,deathcore
4U5QErgn94wZGw1rJz01BO,drum and bass
3cdxdVJIA1FE4oMT85haWb,power pop
76Hqz0xVLDA9UwwqKR1JVl,electroclash
5DDuwU1X2Aqdp3CxfXstRe,slowcore
0CHi92LvwVayTacWx3nsfa,black metal
41uVhPR2KcljefuEaJpv08,baltimore club
6QHP8St0MzfNDqjKpwtMht,k-rock
3Rj0tDHoX7C5NFq5DKIpHt,neo-psychedelic
5fGirWEnQUUTkrMpzTW8FJ,punk
3qwabfaWewpfli7hMNM3O8,electropop
2eVTKG3Z5bbKk2OWMIe3iL,hyperpop
60PoZFLlifxfCpcSodgDjo,death metal
6XBGmjpy9vfSmarlFHppRU,egg punk
2HGAZDmVV3GAH4XFAZdvSG,french indie pop
5INjqkS1o8h1imAzPqGZBb,indie
6Tyzp9KzpiZ04DABQoedps,trip hop
7B76SsfzG0wWk1WEvGzCmY,pop punk
4V2pR2iSd1g0RZCglrP3jn,dark r&b
1xU878Z1QtBldR7ru9owdU,indie
0LWbBMbzVxCHLe3tebI4Yo,alté
5PJ3v1rMpMsDS4UogImlis,riot grrrl
3HzHfusJQBmpNKkTzqqC2N,sexy drill
6vFinMN4E9leUfcEyIIO0D,stoner rock
5kJvtFkFAXSgbz05ZZ4mVL,math rock
5txKJQwlX202UqnBPII2PK,rocksteady
4Ijbgdusp7syatYSHIIulR,underground hip hop
3XoDjY6V07YGHB3bw8ux1k,death metal
5rgdw8NVhnxWL8Poo6HsiX,ragga
63vMehdxxRWq9HBZHskapk,reggae
59QLiM8EVDaCyuHV6ifMpv,emo
5ObBtv5VunwwhQaXXnUrsM,pop punk
360IAlyVv4PCEVjgyMZrxK,r&b
4SjND9kT6Ja5TSPZTyUUab,southern hip hop
3WfJ1OtrWI7RViX9DMyEGy,emo
26zgIfFyTCImkHAp5gwKW8,shatta
4YmPo9Zke9OYNmV5WW7CMS,drone
1OXVBNjmvsGTwyaUzuvYNJ,death metal
4jwROPSUkTkohLCRiyjiZZ,alternative r&b
7LTSTQkL7iK7zndjFQgHQo,disco house
7CddNoU6nKEW7UpcIlJF9n,slowcore
2fqEhs5dZBrDLUqHvWRtBc,sludge metal
61NKNrhSMTYg2q0f3vS46e,french house
6ASGmWCYupa0CXGtsDdYSI,pop soul
0tJCNteqwm7LmRZ6KWr8GT,afroswing
4GgBKgxhc649frZDHcXIEz,k-pop
3QFiymmbJlVBPpnrOatEAk,french house
0wsE3L0l083t6bxC8jJefC,j-pop
7CKkZZW3XtnPmqlwaElmoV,latin indie
1rXjfC9HsVIIHggTMuxvSL,hardcore
1MAUqH0haKBYbjpknTfreY,k-rap
4Ga1P7PMIsmqEZqhYZQgDo,rap
0GFUO56kQQG2kF4jQqw5De,alté
7D8LuVnlyu91ndcPe70j7S,folk pop
6lY6kOVMG0mR07JTzU33o5,french house
4tPyCwWrsvZ8OKYl7QRavL,dream pop
5FrdcC0audM19v7r1GQx4P,soca
6RwBaA9wZC0BPWZfmGeWMo,french r&b
0IznZPMUyaPGdqfP4oqBja,k-rap
4XpUIb8uuNlIWVKmgKZXC0,k-pop
0CUpzKPDfIVzYqMn47jiV3,retro soul
0ghlgldX5Dd6720Q3qFyQB,k-pop
3c0gDdb9lhnHGFtP4prQpn,k-pop
66IkoRt5JAg88LCnPuyxXr,uk funky
07SL7uPXhqtBGz0Pqljjgi,uk funky
7lbSsjYACZHn1MSDXPxNF2,anime
1gWjcmBsveEYMxOZ0VRi32,afrobeat
278vNvolx8H3sQJ2hgOMnh,cloud rap
4b99uGDv75xD1n2QHuPRDN,alternative r&b
67lytN32YpUxiSeWlKfHJ3,cloud rap
7naOvlP3zuvwVn7hiSeGwJ,alt country
7DjwIxbe8kpw4pqnzAMoin,power pop
1yz8XixOiIJJ9IxjbnfYV6,lo-fi indie
3NdOtTPPaXrCyC7Lpmzyhv,k-rap
2auC28zjQyVTsiZKNgPRGs,k-rap
0T2sGLJKge2eaFmZJxX7sq,afroswing
50nN8IFD4xA67fI4jYbLV4,uk grime
4yBk76oymBKTd7fs3XpbId,underground hip hop
395BAMokcNaqWcCl8uU1ky,cloud rap
5pHUdo5THDtmE9yu3iC2hA,dark ambient
6nxWCVXbOlEVRexSbLsTer,future bass
0MoaBi6dSquXp6rrlqlF8R,latin indie
0LQyNolD82BRJeXoEr4bwa,metalcore
0EzsHuJxUDcfqSqvoPhKG4,dream pop
1smGucQkSINoEDZrDs6DyS,hardcore punk
6Oy4STraI9APdMoCO5te6w,dream pop
03546gvcoicKs6C10YdXvk,experimental hip hop
2W4apaxME2OLw8qqhZK7aJ,laïko
5UYpPowESfmqU3fD6fJFox,synthwave
2crwmsdm75WArcgnBEuSaF,hardcore punk
1wW7feHMUpyzVdleQ14rvH,grindcore
6FfKXg3QdDbbwRs9JzffpY,indie r&b
7riQPkkGZBnTh9ve5qIhYo,darkwave
34pslHUmJcR1jUeI7gvOOG,groove metal
6G43CiunIxMwb2tQ12vNP6,metal
4S9D04bRVhokK6QwdzUd8B,hardcore punk
5LyRnL0rysObxDRxzSfV1z,deathcore
35CQyx6pBd8bt19LYBmVOe,shoegaze
6dlATndNl98YVDwKPTrD7m,jangle pop
4zawN6PuzzIybbu2kKhI0r,queercore
7qpy5KY3DVrezixTl6mziA,ska punk
4rWywJgjoeVMO8LY87xYZo,experimental hip hop
4LZBcaTrA5ou6aW2OJzFza,uk grime
4MbRUvwQcEBzryOhWMHkvV,death metal
544X9aDcwFDSon8HevRcqg,folk rock
1nIJEqPyIj5qutlgWNmQB0,alternative r&b
62s5q1tm3UAcRnbGY9CCI9,cold wave
4EnRRIOfqBmNcsTj4tReXq,uk r&b
27WVFBOddxovimxMmBN4fb,afro house
5ZymRXV10TmuDovZVrx2RP,ska punk
0wsdUS0EJ7zHgti2nxTVWR,children's music
5b5bt4mZQpJMoCRbiQ7diH,indie
37Vukf7o6CBPG68BRDpStb,black metal
0N3GaGdqGJYLZTa6L04tuI,shoegaze
2b99AIXH9YLykApkwr5Cdm,dream pop
0nq64XZMWV1s7XHXIkdH7K,midwest emo
0cmSXx965Hnm6fP42oW6vY,emo
4l8UYHbQb1jHjm7evMT1Oe,acoustic pop
7tuwjSE2q4zeBdNObeO7LB,riot grrrl
1kfWoWgCugPkyxQP8lkRlY,k-pop
2FKWNmZWDBZR4dE5KX4plR,bollywood
5W10uJRsbt9bROJDKoI1Wn,indie soul
6Rx1JKzBrSzoKQtmbVmBnM,art pop
3K2gErmF9xLdo6dqOj1VbI,shoegaze
3xA9AB0f4BVjsSlyQc12iE,post-hardcore
0ABk515kENDyATUdpCKVfW,jazz rap
4GfEnw0dFSSzB9M65k0dA1,idm
6BBkWyAZhcINj7GecYg3Wd,east coast hip hop
5jyagx5BZME4APq93Q1HwZ,east coast hip hop
4kmovQMQ9hZIvJSyivXQAP,underground hip hop
1ADhnoBdMpGX3rE2nh4tcY,underground hip hop
7HO5fOXE4gh3lzZn64tX2E,alternative r&b
14Ah9L7Sei8VOOty0tZrOR,underground hip hop
3g2kUQ6tHLLbmkV7T4GPtL,art pop
7Ah0xZVyWfAL3Vd7OVvKuo,alt country
4QlEFh3gBGqmboPVc7AwUp,alternative r&b
1bQat2UgYwJAsNOrZxcfa5,art pop
6tTVXxmZWe3xiWFNl2l1eV,shoegaze
0Gq06EJlfPumvCdMsnkJFp,stoner rock
3X4mDEa1fff0zpbBp8wiOZ,spoken word
0Y5tJX1MQlPlqiwlOH1tJY,rap
4DJHbK2NrlVn7hCkTrUs69,experimental hip hop
2ZdoO7RmcdsDL97L82iEso,power pop
4OrizGCKhOrW6iDDJHN9xd,dream pop
3qOGTt4eTeEkCn3efhAGu2,uk funky
2AfmfGFbe0A0WsTYm0SDTx,k-pop
4CYjITN8Au3K5CWFeex7fU,k-rap
6PHIK3kjWggLtVygsOtpqS,britpop
4h8RlQSJtDtEOgT800Q2OG,noise rock
3LwiPwIJNshV4ItekGcIMo,glitch
7aA592KWirLsnfb5ulGWvU,alternative hip hop
0qeQtOu0Sd9qCkqFl4OEd8,noise rock
5p119sPXEyp2exxbpInGqL,midwest emo
7wXTWO45lqpUejDkike0Gf,lo-fi house
6WP8xxDLcPKNgdQWjU3BzN,midwest emo
427sLYgtKmUezNHjMZoDHG,punk
5N7DAaXV1EVXS8h2wyYrx2,space rock
5Z71xE9prhpHrqL5thVMyK,k-pop
7xoTSPGUr9u8FWR4G8AWoS,ambient
6pSsE5y0uJMwYj83KrPyf9,alternative r&b
7I4UbCV9XZSHR24cyJcUy4,deathcore
2VhTBaV2Io9AJe661MUTEj,noise rock
0vH8XUmKXHFNXcAlnhTuuc,hardcore
0aTp417RUuH79UFCqMPcu1,grindcore
6hG0VsXXlD10l60TqiIHIX,hyperpop
4poYOxVqlpDTelhhiJcSrW,cloud rap
2I8H267eH5va9da4vGt38O,cloud rap
2B70zWgfCAGQ8o2ImS2bH8,jangle pop
2hVWBpjLW4Q7fboYz2pVYK,alté
2myuqB0gKAo75dE2eSWgzt,shatta
5FkUhnHQ0KC63549LHHtst,dancehall
1OFOShsIbhy1l5x73yuVyB,afrobeats
3oKRxpszQKUjjaHz388fVA,indie soul
13rS3lCWshTVt6HsCNjvBI,post-rock
2utvoANtAeOGBklKqppZIl,shoegaze
79es50rjZ8DktsXcyeT592,mathcore
0PgE39BqM3dTVk5lyttaBb,j-pop
0vMfvtQ4YXnMFh1az1izft,hardcore punk
4Mt29F9smgR7ghycaf5fI5,hyperpop
28KjD5HkkDDytQzKW7JzTp,metal
57drCv4PXiGx0Zgv3qd529,footwork
3SU7pCbOPCUMboKnxMvHVW,vaporwave
71lhIVHJ24x9hEcwFSWuOf,groove metal
3IxsVnysqUrIyJ3eKdpugA,alt country
2EIoOPYbB27xL2XuvKmNEq,mexican indie
4TPTW3cTwUtiihgOMSQfmy,mexican indie
7bhMBjjQhgPX0q9S4Ajncn,power pop
1peoXq0RPx7czVoFjloeDQ,alternative hip hop
66HAxyy84qo8z9CNDDUpwo,shoegaze
3wXfuknQWmJXTzAS8hY0gl,dream pop
2yKb2sD6dystFr0tTmSu2X,drumstep
00x1fYSGhdqScXBRpSj3DW,pop soul
1r9DuPTHiQ7hnRRZ99B8nL,taiwanese pop
4bXDZie6sqszxFN6D0Mi2K,underground hip hop
1zEHBw7xQf0drXZagRkciU,underground hip hop
3nhn1Qpg3aXPWN2IzaLj05,uk r&b
60oAQJsBmykZP3GwjbSL6S,nova mpb
6afqNtQw2IUvXw6JeIRgQZ,dark ambient
0HWfFWL4vVrbaBQqxVCwCi,art pop
7nqOGRxlXj7N2JYbgNEjYH,k-pop
2WLmgv66Uq4vt2i36vwkAq,death metal
2J257euzcjnDLipsyJH3F2,southern hip hop
3MM3uKNdJbvefUael12dl3,alternative r&b
4UDkTxtdr3HpZrDRu9727s,uk r&b
4SkOPgOYJKpCI4TqrG9yHM,hardcore
2vI9KFm0fwSfPrpEgOeIbq,jazz
2N7DBqf05DIw5tqKLRAUq4,baroque pop
0Z88iXWc4YVhtu1eFtsGk6,post-hardcore
2eIUyCr530XyFHd358dxYZ,hardcore punk
6Op8o8Uebe6lvbXaqmXT5W,uk r&b
432gzg7qfcVvLY7q2egatv,cloud rap
5JEqaMjU6dwGqFJu2wn5Gg,experimental hip hop
4nhaUpMjrBW8vywsP2yzzD,drone
0lqPfG8vAR30UX3cWDbCEn,german indie
2MPHBxznH1fj59jbOWY38u,indie soul
7uYscr8hQYNxhyyvJ4m2PA,retro soul
32ONqBogM4wH7VRbcMZYtE,noise rock
26HCuM5PamldoaHII5Ifxc,riot grrrl
1DjYfGxpROAacO07tajyAO,stutter house
4IeWU3NYBI9mISFVhzXG8f,post-punk
0avMDS4HyoCEP6RqZJWpY2,southern gothic
6yoW6SfviQ5D4Wa5jGxh7f,math rock
5t5FqBwTcgKTaWmfEbwQY9,k-pop
34dKvFZNwGaM0NMDtZaJ0P,k-rap
7bHm3B3jJju0q9FUdOgp3b,nu jazz
7lQKE6HaKQcCsgLRMhsh5W,emo
64tJ2EAv1R6UaZqc4iOCyj,anime
2HSmynRDUgRfom3fditkjf,dub
3K5sYlHk7RZimjYhUWej8D,dub
5g5m7WYCzbnaStAyWSFfkK,cloud rap
114Z5iDTpNa5tbPNSUMCre,noise rock
7HrVZurdKyYpQamwyD1gBi,free jazz
3yrQJxTTj7xS2deLcXiEM3,alt country
6bDWAcdtVR3WHz2xtiIPUi,j-pop
4NmxBuCBL7Y5nqxDawpYKW,cold wave
05WgLjPQXUFOyh6mlBAHs2,mathcore
2CWWgbxApjbyByxBBCvGTm,metal
7FAAkDlPg6pg0860CIDzmu,hardcore punk
2WpPJq3Z87oKW6NwADqkBu,melodic hardcore
213zHiFZwtDVEqyxeCbk07,k-pop
4Xi6LSfFqv26XgP9NKN26U,drill
3C5R32AIZlLfMa3uxLEYrU,metal
50QaWH5OLY3Pkt1XNCGk6L,j-r&b
6nRhwtv2bwuDvPijPCjcie,dream pop
523ty8zP7K5cPIdenUm4bj,bedroom pop
2rCGq6qUIfzWWXTlpDVm31,thrash metal
0dUYLC7DLjeS8gIh8cz2Pq,alternative r&b
60Zpxsk0QxhPEyyvWfSv0I,metalcore
09yvLritEUxHrzx5TlFvbl,alt country
1svX5cMlY22N60RxwzeJNO,amapiano
4QkKUb73NVonTlAZaShsuY,afropiano
2Ymj0sh7VauBNTdrVMfUYC,afro house
1xxn3mhlUmOugl1ZhE0Mcx,emo
1S9GkDkct0BoKbeC25gF35,indie soul
2PlLrStX2yK6CzyRi3TKnO,neo-psychedelic
3Felk6Y6jjU00yE1XTOqKZ,newgrass
0hYtrPQ05Qu1N5r0QcpoDp,uk garage
4aRuyN2moR9xvYmIzUHiR1,post-punk
3oVcF3VdpMuvMvLLyHPT4t,bluegrass
3Z7onAknzpinUu3KtmgeZb,r&b
